264,592,466,279,264,0
264,592,466,279,264,0
278,571,466,272,277,0
278,571,466,272,277,0
308,550,466,267,292,0
308,550,466,267,292,0
339,537,466,268,303,0
339,537,466,268,303,0
369,549,466,281,302,0
369,549,466,281,302,0
387,570,466,293,295,0
387,570,466,293,295,0
393,594,466,301,284,0
393,594,466,301,284,0
366,593,466,294,283,0
366,593,466,294,283,0
339,593,466,288,280,0
339,593,466,288,280,0
317,593,466,284,277,0
317,593,466,284,277,0
292,593,466,281,271,0
292,593,466,281,271,0
